FIPS,CountyFIPS,StateAbbreviation,AreaTotal,TotalPopulation,White,BlackAfricanAmerican,AmericanIndianAlaskaNative,Asian ,NativeHawaiianOtherPacificIslander,SomeOtherRace,TwoOrMoreRaces,GEOID
US37067003804,37067,NC,6.191714,4838,3251,813,14,610,0,14,136,37067003804
US37067003805,37067,NC,2.812651,5518,3542,1321,17,470,0,110,58,37067003805
US37067003806,37067,NC,2.83879,3217,2197,634,0,224,0,65,97,37067003806
US37067003903,37067,NC,1.398111,4502,2103,1920,0,114,0,259,106,37067003903
US37067003904,37067,NC,3.370967,6185,4287,1049,13,535,0,77,224,37067003904
US37067003905,37067,NC,1.104442,3504,2457,598,6,198,0,162,83,37067003905
US37067003906,37067,NC,1.662217,3533,3385,82,0,31,0,7,28,37067003906
US37067003908,37067,NC,2.154327,3015,2768,114,0,99,0,23,11,37067003908
US37067003909,37067,NC,1.666532,4436,3965,231,27,106,0,107,0,37067003909
US37067004005,37067,NC,5.380103,4584,4195,330,4,46,0,9,0,37067004005
US37067004007,37067,NC,23.33675,8119,7142,222,45,369,0,217,124,37067004007
US37067004009,37067,NC,9.489915,4657,4417,97,8,57,0,8,70,37067004009
US37067004010,37067,NC,4.749815,3995,3377,134,0,351,0,44,89,37067004010
US37067004011,37067,NC,4.205662,5965,5325,475,16,0,0,0,149,37067004011
US37067004012,37067,NC,3.675686,6310,4569,531,14,687,47,36,426,37067004012
US37067004013,37067,NC,2.150281,3454,2916,212,23,202,0,37,64,37067004013
US37067004014,37067,NC,2.571673,2882,2641,47,2,120,0,6,66,37067004014
US37067004015,37067,NC,6.006046,4749,3857,495,30,129,0,67,171,37067004015
US37067004102,37067,NC,15.3069,3389,3028,244,39,11,0,0,67,37067004102
US37067004103,37067,NC,5.457527,4479,3802,425,40,103,0,39,70,37067004103
US37067004104,37067,NC,5.887556,4119,3395,482,44,34,0,110,54,37067004104
US37069060100,37069,NC,86.0988,4744,2500,1793,115,0,0,146,190,37069060100
US37069060200,37069,NC,72.28773,3704,3008,467,13,58,0,135,23,37069060200
US37069060301,37069,NC,41.47383,6123,3316,2665,0,10,0,34,98,37069060301
US37069060302,37069,NC,22.29223,2702,693,1835,16,0,0,47,111,37069060302
US37069060401,37069,NC,20.88132,2774,1837,601,27,0,157,46,106,37069060401
US37069060402,37069,NC,35.9207,4984,2083,2232,261,0,0,248,160,37069060402
US37069060501,37069,NC,18.13756,7599,5457,1462,34,114,0,180,352,37069060501
US37069060502,37069,NC,30.71818,8934,7234,1171,19,103,0,134,273,37069060502
US37069060600,37069,NC,56.38675,9200,7187,1379,29,0,0,358,247,37069060600
US37069060700,37069,NC,57.9227,6391,4301,1555,23,44,0,402,66,37069060700
US37069060801,37069,NC,23.6527,4102,2854,821,230,0,2,37,158,37069060801
US37069060802,37069,NC,28.79955,5105,4209,613,27,0,0,185,71,37069060802
US37071030101,37071,NC,16.31327,3627,3196,43,0,359,0,0,29,37071030101
US37071030102,37071,NC,5.84258,4011,2893,1063,0,0,0,25,30,37071030102
US37071030203,37071,NC,9.313863,2377,2215,47,0,55,0,20,40,37071030203
US37071030204,37071,NC,9.496128,3491,2795,539,24,79,54,0,0,37071030204
US37071030205,37071,NC,7.72815,4199,3847,127,0,45,0,0,180,37071030205
US37071030301,37071,NC,13.16747,2723,2638,44,0,6,0,0,35,37071030301
US37071030302,37071,NC,9.744557,2518,2066,83,0,8,0,211,150,37071030302
US37071030401,37071,NC,14.4649,4271,4064,10,0,0,0,113,84,37071030401
US37071030402,37071,NC,13.40005,4492,4008,298,19,44,0,77,46,37071030402
US37071030501,37071,NC,14.6169,2778,2692,65,0,0,0,21,0,37071030501
US37071030502,37071,NC,20.59938,3581,3137,181,0,15,0,24,224,37071030502
US37071030601,37071,NC,7.815498,2640,2505,95,24,0,2,12,2,37071030601
US37071030602,37071,NC,7.504642,2565,2294,219,17,15,0,0,20,37071030602
US37071030700,37071,NC,6.214997,3474,3040,322,30,0,0,6,76,37071030700
US37071030801,37071,NC,6.544935,1538,1371,146,0,0,0,0,21,37071030801
US37071030802,37071,NC,6.35302,4096,3607,460,29,0,0,0,0,37071030802
US37071030901,37071,NC,1.766921,2154,1761,283,8,14,0,9,79,37071030901
US37071030902,37071,NC,3.261732,3782,2365,1216,0,39,74,70,18,37071030902
US37071031001,37071,NC,5.409245,3392,3132,113,38,8,0,6,95,37071031001
US37071031003,37071,NC,4.98232,3990,3705,191,0,25,0,0,69,37071031003
US37071031004,37071,NC,2.251226,2829,2264,417,44,74,13,7,10,37071031004
US37071031101,37071,NC,3.349856,3025,2258,548,22,59,0,56,82,37071031101
US37071031102,37071,NC,1.423849,2161,1554,538,10,0,0,36,23,37071031102
US37071031201,37071,NC,1.913858,3478,3205,76,0,168,0,14,15,37071031201
US37071031202,37071,NC,2.184083,2389,1990,314,0,0,0,61,24,37071031202
US37071031301,37071,NC,4.45575,3767,2870,652,0,70,0,63,112,37071031301
US37071031302,37071,NC,4.646131,5005,3045,1069,0,106,0,602,183,37071031302
US37071031401,37071,NC,1.858328,2746,1509,820,0,117,0,1,299,37071031401
US37071031402,37071,NC,1.622966,2492,2393,79,0,14,0,0,6,37071031402
US37071031500,37071,NC,4.845961,3760,2233,1274,0,46,0,206,1,37071031500
US37071031600,37071,NC,8.807123,4035,2958,902,0,0,0,150,25,37071031600
US37071031701,37071,NC,21.5983,3507,3267,169,46,0,0,7,18,37071031701
US37071031703,37071,NC,5.372801,2626,1681,717,0,0,0,123,105,37071031703
US37071031704,37071,NC,8.397522,3761,3389,285,0,0,0,17,70,37071031704
US37071031800,37071,NC,2.347195,3375,1424,1732,0,0,0,156,63,37071031800
US37071031900,37071,NC,1.323761,2278,535,1588,9,0,0,72,74,37071031900
US37071032000,37071,NC,1.6468,2913,1429,1341,9,0,0,87,47,37071032000
US37071032100,37071,NC,1.736418,2952,1487,836,61,0,6,374,188,37071032100
US37071032200,37071,NC,2.877136,4362,3671,289,103,59,0,149,91,37071032200
US37071032301,37071,NC,2.659848,2712,2056,441,13,55,0,46,101,37071032301
US37071032302,37071,NC,2.460035,2967,1993,493,47,147,2,185,100,37071032302
US37071032401,37071,NC,4.043341,5435,4439,359,0,127,0,0,510,37071032401
US37071032402,37071,NC,10.25605,5408,4831,239,40,123,0,20,155,37071032402
US37071032502,37071,NC,8.587055,3986,3769,143,0,50,0,0,24,37071032502
US37071032505,37071,NC,1.011624,3958,1836,1428,14,224,0,127,329,37071032505
US37071032506,37071,NC,1.503568,3288,2272,843,0,75,0,92,6,37071032506
US37071032507,37071,NC,2.483714,3631,2771,457,0,297,0,24,82,37071032507
US37071032508,37071,NC,3.389534,2480,2190,159,2,91,0,24,14,37071032508
US37071032600,37071,NC,2.171198,3854,3150,465,0,66,0,20,153,37071032600
US37071032702,37071,NC,1.207044,2129,1485,432,4,125,0,69,14,37071032702
US37071032703,37071,NC,0.9955687,2067,1572,388,21,16,0,21,49,37071032703
US37071032704,37071,NC,1.425311,4193,2817,1152,0,21,0,22,181,37071032704
US37071032800,37071,NC,2.615544,6005,3825,1442,0,87,0,364,287,37071032800
US37071032900,37071,NC,1.087588,4113,2076,1812,0,0,0,108,117,37071032900
US37071033100,37071,NC,2.136411,2955,1515,1227,0,17,0,105,91,37071033100
US37071033202,37071,NC,2.995612,2232,1889,263,0,21,0,3,56,37071033202
US37071033203,37071,NC,1.021336,2453,1305,955,0,0,0,50,143,37071033203
US37071033204,37071,NC,2.261235,3527,1944,1334,0,0,6,93,150,37071033204
US37071033303,37071,NC,2.173954,3263,2974,162,0,106,0,21,0,37071033303
US37071033304,37071,NC,3.871949,5911,4852,772,15,168,0,0,104,37071033304
US37071033305,37071,NC,5.579771,4299,3283,512,29,102,0,263,110,37071033305
US37071033306,37071,NC,6.48136,1570,1554,7,0,0,0,0,9,37071033306
US37071033307,37071,NC,9.338798,2058,1777,238,0,0,0,25,18,37071033307
US37071033400,37071,NC,5.975104,2734,2052,414,28,13,61,133,33,37071033400
US37071033500,37071,NC,8.752413,4883,4239,496,0,1,0,0,147,37071033500
US37073970100,37073,NC,160.791,3905,2553,1301,0,0,0,0,51,37073970100
US37073970200,37073,NC,78.52827,4002,2439,1345,76,61,0,2,79,37073970200
US37073970300,37073,NC,106.4251,3641,2322,1213,33,0,0,0,73,37073970300
US37075920100,37075,NC,137.2217,2554,2463,0,55,0,0,0,36,37075920100
US37075920200,37075,NC,45.63686,2427,2250,0,177,0,0,0,0,37075920200
US37075920300,37075,NC,118.7826,3528,2723,17,627,0,1,110,50,37075920300
US37077970101,37077,NC,132.0532,4876,3217,1549,17,0,0,19,74,37077970101
US37077970102,37077,NC,93.28226,3580,2168,1168,0,19,0,85,140,37077970102
US37077970200,37077,NC,33.36266,4820,1987,2517,19,11,0,239,47,37077970200
US37077970300,37077,NC,19.41942,3529,1691,1340,18,38,0,238,204,37077970300
US37077970400,37077,NC,3.515434,3753,991,2599,20,13,0,32,98,37077970400
US37077970500,37077,NC,48.45221,4265,2082,1463,76,0,0,319,325,37077970500
US37077970601,37077,NC,52.28908,5433,4495,804,0,0,0,2,132,37077970601
US37077970602,37077,NC,38.17818,8553,6719,1130,20,92,0,248,344,37077970602
US37077970603,37077,NC,26.43677,6810,4501,1433,18,111,0,179,568,37077970603
US37077970701,37077,NC,72.50655,5466,4318,804,0,0,0,87,257,37077970701
US37077970702,37077,NC,3.159427,2615,1219,948,29,8,0,371,40,37077970702
US37077970703,37077,NC,11.89439,4389,2165,1663,27,20,42,196,276,37077970703
US37077970704,37077,NC,3.041252,1239,663,424,14,0,0,43,95,37077970704
US37079950101,37079,NC,80.81676,3808,2580,1017,28,0,0,46,137,37079950101
US37079950102,37079,NC,62.25946,5224,2803,2112,70,17,7,14,201,37079950102
US37079950200,37079,NC,68.77254,4828,3063,1407,0,0,0,170,188,37079950200
US37079950300,37079,NC,55.36037,7173,4073,2798,5,0,0,149,148,37079950300
US37081010100,37081,NC,0.4195695,1910,579,1252,0,0,0,61,18,37081010100
US37081010200,37081,NC,1.3557,5375,1828,2865,0,252,0,292,138,37081010200
US37081010300,37081,NC,1.228074,2650,920,968,0,498,0,148,116,37081010300
US37081010401,37081,NC,0.6224662,1593,1495,62,0,0,0,12,24,37081010401
US37081010403,37081,NC,0.6142256,1597,1381,199,0,14,0,0,3,37081010403
US37081010404,37081,NC,1.221316,2503,2428,0,0,55,0,0,20,37081010404
US37081010500,37081,NC,1.075716,2361,1982,338,0,15,0,6,20,37081010500
US37081010601,37081,NC,0.9143807,2673,2280,307,0,5,0,71,10,37081010601
US37081010602,37081,NC,0.7320497,4280,2726,1273,47,146,0,0,88,37081010602
US37081010701,37081,NC,0.4734296,2182,1756,304,0,74,0,0,48,37081010701
US37081010702,37081,NC,0.64863,6017,3267,2370,0,130,0,100,150,37081010702
US37081010800,37081,NC,0.9587014,3133,2090,947,23,0,10,48,15,37081010800
US37081010900,37081,NC,0.5696702,1688,967,518,7,121,0,11,64,37081010900
US37081011000,37081,NC,1.153829,5474,756,4458,22,7,56,50,125,37081011000
US37081011101,37081,NC,1.084636,3867,464,2945,47,36,0,189,186,37081011101
US37081011102,37081,NC,1.174396,2740,74,2408,86,0,0,29,143,37081011102
US37081011200,37081,NC,1.025067,6033,735,5095,0,69,0,0,134,37081011200
US37081011300,37081,NC,1.583206,3044,169,2492,35,9,0,130,209,37081011300
US37081011400,37081,NC,1.007797,5090,409,4353,0,0,0,49,279,37081011400
US37081011500,37081,NC,0.7665672,2630,1232,1186,0,36,0,127,49,37081011500
US37081011601,37081,NC,0.9055648,2505,1280,936,6,209,0,21,53,37081011601
US37081011602,37081,NC,1.215379,3957,1799,785,12,283,0,841,237,37081011602
US37081011904,37081,NC,1.394693,4737,1441,3073,1,28,0,61,133,37081011904
US37081011905,37081,NC,1.66696,4775,1191,3014,24,167,0,338,41,37081011905
US37081012503,37081,NC,1.392204,4417,3701,552,0,93,0,38,33,37081012503
US37081012504,37081,NC,0.8924949,3498,1434,1417,42,109,143,173,180,37081012504
US37081012505,37081,NC,1.907088,4550,4100,91,16,87,0,147,109,37081012505
US37081012508,37081,NC,1.612918,3566,2870,520,0,77,0,34,65,37081012508
US37081012509,37081,NC,1.19205,2601,2159,303,0,14,0,7,118,37081012509
US37081012510,37081,NC,1.494789,3103,2578,173,0,260,0,31,61,37081012510
US37081012511,37081,NC,1.944855,4811,4531,75,0,81,0,18,106,37081012511
US37081012601,37081,NC,3.062451,6758,2683,3166,0,366,0,412,131,37081012601
US37081012604,37081,NC,1.859261,4277,1103,2460,47,447,0,113,107,37081012604
US37081012607,37081,NC,1.228906,2627,1423,780,14,111,22,177,100,37081012607
US37081012608,37081,NC,0.5715702,2829,832,1073,43,139,0,655,87,37081012608
US37081012609,37081,NC,2.903971,8488,3141,3352,40,1276,0,474,205,37081012609
US37081012610,37081,NC,1.038887,3510,644,1119,62,1369,0,61,255,37081012610
US37081012611,37081,NC,1.21455,3958,606,3093,65,75,0,30,89,37081012611
US37081012612,37081,NC,1.782911,6951,1656,4312,0,506,0,299,178,37081012612
US37081012617,37081,NC,0.844824,3407,881,1721,135,269,0,322,79,37081012617
US37081012703,37081,NC,2.021915,4434,2977,1089,103,183,0,44,38,37081012703
US37081012704,37081,NC,0.9500554,3846,1142,1967,27,514,0,49,147,37081012704
US37081012705,37081,NC,1.320066,3831,47,3187,0,0,0,145,452,37081012705
US37081012706,37081,NC,0.9655914,3373,420,2602,0,0,0,88,263,37081012706
US37081012707,37081,NC,1.024707,2950,429,2060,176,0,0,231,54,37081012707
US37081012803,37081,NC,12.94774,8474,2024,5535,0,479,0,316,120,37081012803
US37081012804,37081,NC,2.104973,4406,673,3372,19,0,0,113,229,37081012804
US37081012805,37081,NC,2.441262,3210,437,2487,0,165,0,0,121,37081012805
US37081013601,37081,NC,0.589346,2539,1310,996,0,27,6,49,151,37081013601
US37081013602,37081,NC,1.176376,3657,1827,1409,15,30,5,40,331,37081013602
US37081013700,37081,NC,1.697143,3926,3123,632,11,89,0,0,71,37081013700
US37081013800,37081,NC,1.390469,4786,1373,2922,14,233,0,224,20,37081013800
US37081013900,37081,NC,1.126731,4338,364,3759,0,0,0,49,166,37081013900
US37081014000,37081,NC,1.364658,3408,1995,1003,8,19,0,134,249,37081014000
US37081014200,37081,NC,1.620565,4637,1048,2907,31,456,0,83,112,37081014200
US37081014300,37081,NC,1.776628,3220,1092,1487,0,359,12,248,22,37081014300
US37081014406,37081,NC,1.776267,2576,573,1769,0,123,0,58,53,37081014406
US37081014407,37081,NC,3.263873,5799,4189,1294,1,152,0,80,83,37081014407
US37081014408,37081,NC,0.9875162,2325,832,1045,15,88,0,209,136,37081014408
US37081014409,37081,NC,1.418091,2699,1952,404,184,69,0,54,36,37081014409
US37081014410,37081,NC,1.77336,3922,2248,1376,10,205,0,60,23,37081014410
US37081014411,37081,NC,1.392403,6028,1673,3725,13,289,0,126,202,37081014411
US37081014412,37081,NC,1.683111,3128,1812,854,0,156,54,171,81,37081014412
US37081014501,37081,NC,2.92994,1136,587,264,35,126,0,96,28,37081014501
US37081014502,37081,NC,3.389019,5082,1544,1797,82,1336,0,217,106,37081014502
US37081014503,37081,NC,1.831602,3618,677,2290,44,232,0,251,124,37081014503
US37081015100,37081,NC,39.73454,4607,3494,986,16,73,0,38,0,37081015100
US37081015200,37081,NC,28.25478,9071,6126,2400,0,142,0,38,365,37081015200
US37081015300,37081,NC,27.66553,9440,5196,3417,9,156,0,177,485,37081015300
US37081015401,37081,NC,13.03574,5657,3445,1893,0,106,0,180,33,37081015401
US37081015402,37081,NC,14.28777,7715,3522,2952,0,361,0,488,392,37081015402
US37081015500,37081,NC,11.16832,6688,2496,3940,0,0,0,207,45,37081015500
US37081015600,37081,NC,41.66476,10648,9243,997,27,110,13,137,121,37081015600
US37081015703,37081,NC,2.376798,5630,3919,1126,12,167,0,0,406,37081015703
US37081015704,37081,NC,5.109261,6322,4656,1341,0,150,18,4,153,37081015704
US37081015705,37081,NC,1.615036,3224,2419,605,2,58,0,86,54,37081015705
US37081015706,37081,NC,5.793675,6075,4224,1588,23,200,0,40,0,37081015706
US37081015707,37081,NC,1.974767,6290,4849,961,0,250,0,29,201,37081015707
US37081015800,37081,NC,23.50854,8680,8155,219,0,197,0,0,109,37081015800
US37081015901,37081,NC,22.87708,5740,4916,682,0,0,0,7,135,37081015901
US37081015902,37081,NC,11.75908,3941,3174,379,17,170,0,118,83,37081015902
US37081016003,37081,NC,9.916937,5261,3866,538,52,736,0,0,69,37081016003
US37081016005,37081,NC,3.315535,1829,1477,127,0,186,0,0,39,37081016005
US37081016006,37081,NC,2.364915,4862,3301,805,6,668,0,28,54,37081016006
US37081016007,37081,NC,1.843532,4714,3706,858,106,44,0,0,0,37081016007
US37081016008,37081,NC,4.785811,7101,5972,339,0,530,0,0,260,37081016008
US37081016009,37081,NC,2.892647,3822,3018,571,10,167,0,56,0,37081016009
US37081016010,37081,NC,1.165828,2621,2070,496,0,30,0,14,11,37081016010
US37081016011,37081,NC,5.064503,5679,2754,2314,15,551,0,44,1,37081016011
US37081016101,37081,NC,2.73068,4904,4104,728,1,6,4,31,30,37081016101
US37081016102,37081,NC,1.291072,4219,2237,1466,55,99,0,224,138,37081016102
US37081016103,37081,NC,1.112559,5776,3378,2026,15,129,0,112,116,37081016103
US37081016201,37081,NC,18.71768,6366,4837,458,73,735,0,0,263,37081016201
US37081016203,37081,NC,9.314745,4909,3567,847,0,304,0,89,102,37081016203
US37081016204,37081,NC,6.598394,4566,2696,740,122,722,0,36,250,37081016204
US37081016205,37081,NC,2.122199,4208,2412,770,0,606,0,303,117,37081016205
US37081016303,37081,NC,2.175662,3230,2428,328,0,421,0,4,49,37081016303
US37081016304,37081,NC,2.902063,3725,3028,483,8,61,0,18,127,37081016304
US37081016305,37081,NC,2.006422,3484,2415,560,89,102,0,11,307,37081016305
US37081016306,37081,NC,2.3744,5276,2946,2004,0,254,0,57,15,37081016306
US37081016405,37081,NC,3.128715,1684,700,753,0,12,8,138,73,37081016405
US37081016406,37081,NC,2.958812,4275,2345,1095,0,547,0,259,29,37081016406
US37081016407,37081,NC,2.567739,4435,2572,988,0,720,0,57,98,37081016407
US37081016408,37081,NC,1.267962,1974,1706,99,13,89,0,29,38,37081016408
US37081016409,37081,NC,3.035311,2578,2089,369,0,98,0,11,11,37081016409
US37081016410,37081,NC,3.307534,6265,3449,1800,0,363,0,378,275,37081016410
US37081016502,37081,NC,8.743466,5949,4428,907,11,477,0,85,41,37081016502
US37081016503,37081,NC,2.067207,5364,2407,1484,0,1102,0,123,248,37081016503
US37081016505,37081,NC,1.293315,5907,3326,1664,44,539,0,90,244,37081016505
US37081016506,37081,NC,1.78666,5177,3218,1291,71,387,0,25,185,37081016506
US37081016600,37081,NC,14.74795,2266,2013,126,0,92,0,35,0,37081016600
US37081016701,37081,NC,11.23735,6005,1962,3111,249,0,0,354,329,37081016701
US37081016702,37081,NC,15.48425,3583,3127,242,0,7,11,181,15,37081016702
US37081016800,37081,NC,13.17232,8011,4486,2828,17,82,0,296,302,37081016800
US37081016900,37081,NC,26.89057,4595,4049,347,182,0,0,0,17,37081016900
US37081017000,37081,NC,48.05587,4681,4181,176,0,24,0,197,103,37081017000
US37081017100,37081,NC,15.67598,7242,5710,1051,34,60,0,209,178,37081017100
US37081017200,37081,NC,40.49297,8084,5689,2013,17,262,0,0,103,37081017200
US37081980100,37081,NC,4.481507,0,0,0,0,0,0,0,0,37081980100
US37083930100,37083,NC,23.05292,3246,748,2476,0,0,0,5,17,37083930100
US37083930200,37083,NC,2.490934,4617,3283,1111,33,127,0,0,63,37083930200
US37083930300,37083,NC,2.513795,4300,2926,1086,114,46,43,1,84,37083930300
US37083930400,37083,NC,2.015678,4005,2312,1567,1,106,0,0,19,37083930400
US37083930501,37083,NC,3.404528,3675,1674,1916,28,0,0,0,57,37083930501
US37083930502,37083,NC,22.30642,5170,2278,2709,111,18,0,0,54,37083930502
US37083930600,37083,NC,78.24794,4333,1479,2818,36,0,0,0,0,37083930600
US37083930700,37083,NC,65.90478,4059,2296,1699,31,0,0,1,32,37083930700
US37083930800,37083,NC,136.6034,5047,586,2452,1475,60,6,54,414,37083930800
US37083930900,37083,NC,115.9183,5051,720,4255,38,0,9,0,29,37083930900
US37083931000,37083,NC,130.5508,3168,877,2081,31,9,16,0,154,37083931000
US37083931100,37083,NC,147.2614,4519,1542,2843,32,8,0,16,78,37083931100
US37085070100,37085,NC,12.44595,4642,2817,1415,60,5,0,198,147,37085070100
US37085070200,37085,NC,11.26993,3053,1405,1459,34,0,0,150,5,37085070200
US37085070300,37085,NC,10.19657,5062,3012,1523,42,25,0,381,79,37085070300
US37085070401,37085,NC,20.53773,3904,2921,450,5,3,0,342,183,37085070401
US37085070402,37085,NC,33.57327,6773,5019,983,62,0,0,585,124,37085070402
US37085070500,37085,NC,17.09612,6224,4575,1238,38,18,0,277,78,37085070500
US37085070600,37085,NC,50.95533,4520,2094,2212,65,0,0,78,71,37085070600
US37085070700,37085,NC,29.49189,5321,2917,1819,131,19,0,186,249,37085070700
US37085070801,37085,NC,14.76076,2430,1742,146,13,42,0,464,23,37085070801
US37085070802,37085,NC,17.16135,4924,3786,608,14,227,0,256,33,37085070802
US37085070901,37085,NC,2.567944,3103,2288,446,21,25,0,296,27,37085070901
US37085070902,37085,NC,9.567617,2779,1964,128,14,0,0,540,133,37085070902
US37085070903,37085,NC,8.496153,2186,1676,231,0,0,0,248,31,37085070903
US37085070904,37085,NC,8.801071,3785,2231,829,25,0,0,622,78,37085070904
US37085071001,37085,NC,28.81103,5517,4500,349,19,44,0,359,246,37085071001
US37085071002,37085,NC,39.52075,3524,2867,273,46,0,0,266,72,37085071002
US37085071101,37085,NC,43.42555,3677,2763,427,0,9,0,438,40,37085071101
US37085071102,37085,NC,51.54905,5228,3372,1489,80,0,0,287,0,37085071102
US37085071201,37085,NC,22.91707,2962,2138,494,10,24,0,179,117,37085071201
US37085071202,37085,NC,3.814745,5265,3060,1453,64,24,88,209,367,37085071202
US37085071203,37085,NC,9.549127,2654,1248,1096,31,22,0,121,136,37085071203
US37085071204,37085,NC,20.92357,7288,4886,1397,117,160,22,169,537,37085071204
US37085071301,37085,NC,36.34495,3995,2523,899,150,0,0,185,238,37085071301
US37085071302,37085,NC,10.01058,5926,4051,1296,164,81,52,94,188,37085071302
US37085071303,37085,NC,16.56573,11556,7481,2483,14,592,0,157,829,37085071303
US37085071401,37085,NC,21.94923,4383,3135,744,0,0,155,245,104,37085071401
US37085071402,37085,NC,49.04266,11602,8289,1649,59,170,45,650,740,37085071402
US37087920101,37087,NC,54.63072,3483,3333,0,0,0,0,0,150,37087920101
US37087920102,37087,NC,104.0367,3675,3675,0,0,0,0,0,0,37087920102
US37087920200,37087,NC,28.80375,6792,6623,26,0,0,0,112,31,37087920200
US37087920300,37087,NC,6.414016,3221,2810,130,33,0,0,0,248,37087920300
US37087920400,37087,NC,4.274768,1908,1838,10,0,18,0,7,35,37087920400
US37087920500,37087,NC,15.54605,6897,6471,62,1,160,0,95,108,37087920500
US37087920600,37087,NC,14.17832,4859,4749,0,0,0,0,110,0,37087920600
US37087920700,37087,NC,35.12882,3910,3804,42,25,10,0,25,4,37087920700
US37087920800,37087,NC,16.42006,3176,3137,0,0,30,0,9,0,37087920800
US37087920900,37087,NC,1.150245,1890,1598,26,32,73,0,122,39,37087920900
US37087921000,37087,NC,6.571791,3159,2991,131,0,0,0,2,35,37087921000
US37087921100,37087,NC,4.008623,2654,2537,44,73,0,0,0,0,37087921100
US37087921200,37087,NC,27.73575,5475,4942,101,114,52,0,79,187,37087921200
US37087921301,37087,NC,73.79644,5069,5015,0,5,23,0,17,9,37087921301
US37087921302,37087,NC,66.2372,4885,4790,0,0,33,0,0,62,37087921302
US37087980100,37087,NC,95.56831,0,0,0,0,0,0,0,0,37087980100
US37089930100,37089,NC,53.08044,4433,4054,140,0,31,0,153,55,37089930100
US37089930200,37089,NC,29.60102,6396,5716,68,0,128,0,362,122,37089930200
US37089930300,37089,NC,12.71671,8212,7417,328,0,103,0,364,0,37089930300
US37089930401,37089,NC,5.899395,2690,2574,67,0,0,0,20,29,37089930401
US37089930402,37089,NC,9.523527,3116,2967,93,0,56,0,0,0,37089930402
US37089930501,37089,NC,7.374557,5831,5058,550,0,37,0,98,88,37089930501
US37089930502,37089,NC,12.94047,4828,4506,170,0,103,0,9,40,37089930502
US37089930600,37089,NC,4.357988,5224,4603,328,0,203,0,90,0,37089930600
US37089930701,37089,NC,20.51956,3544,3335,118,1,90,0,0,0,37089930701
US37089930702,37089,NC,25.8419,4875,4437,128,200,13,0,17,80,37089930702
US37089930703,37089,NC,11.64529,5797,5618,69,0,84,0,26,0,37089930703
US37089930800,37089,NC,6.114707,5550,5314,62,58,0,0,0,116,37089930800
US37089930900,37089,NC,2.979079,2874,2397,78,0,82,0,182,135,37089930900
US37089931000,37089,NC,7.354458,5236,4797,222,0,82,0,135,0,37089931000
US37089931100,37089,NC,1.280267,1865,1457,334,0,43,0,10,21,37089931100
US37089931200,37089,NC,0.9960722,2173,1803,159,0,108,0,28,75,37089931200
US37089931300,37089,NC,2.605647,4067,3551,381,0,24,0,33,78,37089931300
US37089931400,37089,NC,6.857375,6227,5332,219,0,80,0,367,229,37089931400
US37089931500,37089,NC,9.692241,3822,3654,126,0,2,0,0,40,37089931500
US37089931600,37089,NC,4.993806,5025,4723,0,49,0,0,31,222,37089931600
US37089931700,37089,NC,3.973426,3187,2896,51,0,9,0,231,0,37089931700
US37089931801,37089,NC,3.512398,3748,3620,9,13,82,0,0,24,37089931801
US37089931802,37089,NC,7.190609,4630,4335,65,104,9,0,56,61,37089931802
US37089931901,37089,NC,18.56129,4218,3636,208,0,28,0,13,333,37089931901
US37089931902,37089,NC,23.68472,3055,2883,29,0,29,0,23,91,37089931902
US37089932000,37089,NC,61.96815,4290,4126,0,0,111,0,20,33,37089932000
US37089980100,37089,NC,19.81992,0,0,0,0,0,0,0,0,37089980100
US37091950100,37091,NC,113.9675,7384,2656,4320,25,13,33,0,337,37091950100
US37091950200,37091,NC,125.07,5736,1753,3636,156,54,0,43,94,37091950200
US37091950300,37091,NC,76.99936,3567,1664,1747,10,0,0,146,0,37091950300
US37091950401,37091,NC,20.80171,3546,1201,2103,36,91,4,0,111,37091950401
US37091950402,37091,NC,23.55952,3779,1148,2457,62,26,1,31,54,37091950402
US37093970101,37093,NC,18.81788,10537,4425,4309,165,150,43,800,645,37093970101
US37093970102,37093,NC,17.46218,13195,7240,4502,35,330,0,554,534,37093970102
US37093970103,37093,NC,15.59657,8644,4742,2253,298,163,17,787,384,37093970103
US37093970201,37093,NC,52.65567,5193,2656,1623,430,46,0,122,316,37093970201
US37093970202,37093,NC,60.5378,4224,1648,1460,618,33,0,262,203,37093970202
US37093970300,37093,NC,5.930055,5237,1383,2623,335,0,0,620,276,37093970300
US37093970401,37093,NC,44.57891,3682,1396,569,1303,5,11,169,229,37093970401
US37093970402,37093,NC,36.19581,3245,445,920,1208,89,0,550,33,37093970402
US37093980100,37093,NC,139.8709,0,0,0,0,0,0,0,0,37093980100
US37095920100,37095,NC,797.4531,5213,3468,1550,6,0,0,137,52,37095920100
US37095990100,37095,NC,60.98843,0,0,0,0,0,0,0,0,37095990100
US37095990200,37095,NC,600.5986,0,0,0,0,0,0,0,0,37095990200
US37097060100,37097,NC,2.741862,5721,3577,1909,0,0,125,96,14,37097060100
US37097060200,37097,NC,2.485463,2354,429,1810,3,0,0,10,102,37097060200
US37097060300,37097,NC,2.565985,2332,948,1182,0,11,0,97,94,37097060300
US37097060400,37097,NC,4.820234,3924,1694,1747,33,26,0,344,80,37097060400
US37097060500,37097,NC,1.779401,4000,2507,1274,20,0,0,24,175,37097060500
